X,Y,Z,licence
402340,5727860,68.70393136,
402440,5727860,68.82995144,
402540,5727860,69.09175732,
402640,5727860,69.4132976,
402740,5727860,69.77679572,
402840,5727860,70.18400108,
402940,5727860,70.6243238,
403040,5727860,71.07698644,
403140,5727860,71.5306134,
403240,5727860,72.00458276,
403340,5727860,72.51778536,
403440,5727860,73.04803492,
403540,5727860,73.57032128,
403640,5727860,74.0562,
403740,5727860,74.5088068,
403840,5727860,74.85616448,
403940,5727860,75.08579924,
404040,5727860,75.17925592,
404140,5727860,75.10348328,
404240,5727860,74.96384128,
404340,5727860,74.90431792,
404440,5727860,74.96261176,
404540,5727860,75.2140948,
404640,5727860,75.60217924,
404740,5727860,75.92427068,
404840,5727860,75.93865672,
404940,5727860,75.52178468,
405040,5727860,74.66684724,
405140,5727860,73.54742128,
405240,5727860,72.29256964,
405340,5727860,71.03422904,
405440,5727860,69.86894468,
405540,5727860,68.86178908,
405640,5727860,67.90509124,
405740,5727860,66.98770392,
405840,5727860,66.16096388,
405940,5727860,65.42420992,
406040,5727860,64.7767182,
406140,5727860,64.23755204,
406240,5727860,63.76696564,
406340,5727860,63.36454884,
406440,5727860,62.99294868,
406540,5727860,62.6332204,
406640,5727860,62.29671656,
406740,5727860,61.96265316,
406840,5727860,61.63401884,
406940,5727860,61.34673,
407040,5727860,61.17211756,
407140,5727860,61.11689752,
407240,5727860,61.1686458,
407340,5727860,61.30858984,
407440,5727860,61.52868844,
407540,5727860,61.8021104,
407640,5727860,62.08099264,
407740,5727860,62.33441024,
407840,5727860,62.60279776,
407940,5727860,62.88238156,
408040,5727860,63.1483896,
408140,5727860,63.39449132,
408240,5727860,63.65396948,
408340,5727860,63.97205892,
408440,5727860,64.32574776,
408540,5727860,64.681969,
408640,5727860,65.04227016,
408740,5727860,65.38607356,
408840,5727860,65.7017224,
408940,5727860,66.03547612,
409040,5727860,66.4521384,
409140,5727860,66.96122824,
409240,5727860,67.54195132,
409340,5727860,68.19444704,
409440,5727860,68.88613132,
409540,5727860,69.56810456,
409640,5727860,70.241141,
409740,5727860,70.91977664,
409840,5727860,71.58255612,
409940,5727860,72.17296844,
410040,5727860,72.63448716,
410140,5727860,72.98055472,
410240,5727860,73.1599786,
410340,5727860,73.20400816,
410440,5727860,73.17547424,
410540,5727860,73.11998924,
410640,5727860,73.01201324,
410740,5727860,72.89645972,
410840,5727860,72.80067832,
410940,5727860,72.8214096,
411040,5727860,73.00239616,
411140,5727860,73.34403648,
411240,5727860,73.87273224,
411340,5727860,74.56797736,
411440,5727860,75.38833128,
411540,5727860,76.34934072,
411640,5727860,77.46677028,
411740,5727860,78.60251348,
411840,5727860,79.38094356,
411940,5727860,79.75875312,
412040,5727860,79.80146,
402040,5727760,68.64235196,
402140,5727760,68.45288536,
402240,5727760,68.324473,
402340,5727760,68.31878572,
402440,5727760,68.46358368,
402540,5727760,68.75978148,
402640,5727760,69.14981352,
402740,5727760,69.58368472,
402840,5727760,70.0529228,
402940,5727760,70.5626584,
403040,5727760,71.06831512,
403140,5727760,71.5065976,
403240,5727760,71.91294952,
403340,5727760,72.3499322,
403440,5727760,72.796981,
403540,5727760,73.26179784,
403640,5727760,73.729981,
403740,5727760,74.1827498,
403840,5727760,74.56787848,
403940,5727760,74.84709072,
404040,5727760,74.99275144,
404140,5727760,74.90412232,
404240,5727760,74.68350732,
404340,5727760,74.4898074,
404440,5727760,74.3898988,
404540,5727760,74.45328308,
404640,5727760,74.68699124,
404740,5727760,74.93445804,
404840,5727760,74.90551428,
404940,5727760,74.46668248,
405040,5727760,73.62375948,
405140,5727760,72.56210908,
405240,5727760,71.35540948,
405340,5727760,70.17657256,
405440,5727760,69.11276376,
405540,5727760,68.15569608,
405640,5727760,67.23450112,
405740,5727760,66.35381224,
405840,5727760,65.53030064,
405940,5727760,64.78620876,
406040,5727760,64.1429872,
406140,5727760,63.5997728,
406240,5727760,63.17179116,
406340,5727760,62.80555016,
406440,5727760,62.46891524,
406540,5727760,62.15396456,
406640,5727760,61.83670604,
406740,5727760,61.52438544,
406840,5727760,61.24894436,
406940,5727760,61.04195452,
407040,5727760,60.92417164,
407140,5727760,60.88965804,
407240,5727760,60.96660356,
407340,5727760,61.11580904,
407440,5727760,61.3310444,
407540,5727760,61.60575884,
407640,5727760,61.88935808,
407740,5727760,62.14666416,
407840,5727760,62.41471352,
407940,5727760,62.67711132,
408040,5727760,62.9175624,
408140,5727760,63.13493956,
408240,5727760,63.35461744,
408340,5727760,63.63875092,
408440,5727760,63.96737604,
408540,5727760,64.31295932,
408640,5727760,64.665801,
408740,5727760,64.97863452,
408840,5727760,65.26103428,
408940,5727760,65.5753598,
409040,5727760,65.96228696,
409140,5727760,66.457815,
409240,5727760,67.0528802,
409340,5727760,67.73152276,
409440,5727760,68.43971592,
409540,5727760,69.13599092,
409640,5727760,69.81384404,
409740,5727760,70.49280768,
409840,5727760,71.11462708,
409940,5727760,71.61926292,
410040,5727760,71.9223944,
410140,5727760,72.03260892,
410240,5727760,71.95454072,
410340,5727760,71.80725984,
410440,5727760,71.64046688,
410540,5727760,71.50207028,
410640,5727760,71.4028186,
410740,5727760,71.30510312,
410840,5727760,71.26928256,
410940,5727760,71.35174772,
411040,5727760,71.57798556,
411140,5727760,71.94081264,
411240,5727760,72.43818964,
411340,5727760,73.05811524,
411440,5727760,73.74211344,
411540,5727760,74.50684796,
411640,5727760,75.47035572,
411740,5727760,76.5386836,
411840,5727760,77.36744264,
411940,5727760,77.87804344,
412040,5727760,78.0045244,
402040,5727660,67.80653832,
402140,5727660,67.7237702,
402240,5727660,67.72158236,
402340,5727660,67.83069896,
402440,5727660,68.0622992,
402540,5727660,68.41388632,
402640,5727660,68.8575234,
402740,5727660,69.35909664,
402840,5727660,69.87955572,
402940,5727660,70.43492684,
403040,5727660,70.9696766,
403140,5727660,71.40279048,
403240,5727660,71.76002676,
403340,5727660,72.13982516,
403440,5727660,72.54272464,
403540,5727660,72.96422236,
403640,5727660,73.42448152,
403740,5727660,73.8798316,
403840,5727660,74.26592348,
403940,5727660,74.54293908,
404040,5727660,74.67847392,
404140,5727660,74.62140408,
404240,5727660,74.42150476,
404340,5727660,74.1534952,
404440,5727660,73.91625208,
404540,5727660,73.78161092,
404640,5727660,73.81351724,
404740,5727660,73.94684656,
404840,5727660,73.87330896,
404940,5727660,73.4085282,
405040,5727660,72.60947272,
405140,5727660,71.61710444,
405240,5727660,70.4900578,
405340,5727660,69.40611484,
405440,5727660,68.41909816,
405540,5727660,67.50665376,
405640,5727660,66.6316552,
405740,5727660,65.78354732,
405840,5727660,64.95508604,
405940,5727660,64.19577308,
406040,5727660,63.5289148,
406140,5727660,62.97293272,
406240,5727660,62.52184928,
406340,5727660,62.1574886,
406440,5727660,61.83779724,
406540,5727660,61.53038264,
406640,5727660,61.2148054,
406740,5727660,60.93481976,
406840,5727660,60.72776532,
406940,5727660,60.61677048,
407040,5727660,60.58040284,
407140,5727660,60.623751,
407240,5727660,60.76003464,
407340,5727660,60.962465,
407440,5727660,61.23761736,
407540,5727660,61.54988392,
407640,5727660,61.84676224,
407740,5727660,62.12394456,
407840,5727660,62.38064424,
407940,5727660,62.58916224,
408040,5727660,62.7696264,
408140,5727660,62.94113236,
408240,5727660,63.1152516,
408340,5727660,63.34491036,
408440,5727660,63.63333228,
408540,5727660,63.94281728,
408640,5727660,64.26545276,
408740,5727660,64.5609106,
408840,5727660,64.8082666,
408940,5727660,65.09664884,
409040,5727660,65.4685614,
409140,5727660,65.93997924,
409240,5727660,66.5440374,
409340,5727660,67.25575048,
409440,5727660,67.99758692,
409540,5727660,68.7528522,
409640,5727660,69.50002432,
409740,5727660,70.1769568,
409840,5727660,70.72397984,
409940,5727660,71.10256768,
410040,5727660,71.2214102,
410140,5727660,71.09766664,
410240,5727660,70.83363808,
410340,5727660,70.51150764,
410440,5727660,70.22746544,
410540,5727660,70.0279758,
410640,5727660,69.9242038,
410740,5727660,69.88110832,
410840,5727660,69.9049628,
410940,5727660,70.04079892,
411040,5727660,70.29794348,
411140,5727660,70.67688012,
411240,5727660,71.16714816,
411340,5727660,71.71411316,
411440,5727660,72.29981656,
411540,5727660,72.93763572,
411640,5727660,73.75188436,
411740,5727660,74.69801116,
411840,5727660,75.47845432,
411940,5727660,76.0153098,
412040,5727660,76.1747542,
402040,5727560,67.03220672,
402140,5727560,67.04890964,
402240,5727560,67.14206016,
402340,5727560,67.32868112,
402440,5727560,67.64982848,
402540,5727560,68.05776976,
402640,5727560,68.54774196,
402740,5727560,69.1119278,
402840,5727560,69.67859408,
402940,5727560,70.25256288,
403040,5727560,70.80457364,
403140,5727560,71.23453548,
403240,5727560,71.57628392,
403340,5727560,71.92102424,
403440,5727560,72.2996408,
403540,5727560,72.70678252,
403640,5727560,73.15327448,
403740,5727560,73.61694424,
403840,5727560,74.01096132,
403940,5727560,74.26283512,
404040,5727560,74.38028312,
404140,5727560,74.3758142,
404240,5727560,74.22709748,
404340,5727560,73.92469204,
404440,5727560,73.54610612,
404540,5727560,73.1938776,
404640,5727560,72.98981172,
404740,5727560,72.95733032,
404840,5727560,72.83413636,
404940,5727560,72.36912172,
405040,5727560,71.6329224,
405140,5727560,70.72391484,
405240,5727560,69.70246312,
405340,5727560,68.70466948,
405440,5727560,67.77476712,
405540,5727560,66.90759796,
405640,5727560,66.05914464,
405740,5727560,65.21740512,
405840,5727560,64.38269576,
405940,5727560,63.59489156,
406040,5727560,62.89053472,
406140,5727560,62.29106956,
406240,5727560,61.8069674,
406340,5727560,61.43754796,
406440,5727560,61.10114992,
406540,5727560,60.78786684,
406640,5727560,60.50322136,
406740,5727560,60.25826048,
406840,5727560,60.1297566,
406940,5727560,60.12880356,
407040,5727560,60.21939408,
407140,5727560,60.40286156,
407240,5727560,60.663429,
407340,5727560,60.97799656,
407440,5727560,61.338796,
407540,5727560,61.71198812,
407640,5727560,62.06709784,
407740,5727560,62.36434624,
407840,5727560,62.57031932,
407940,5727560,62.69009948,
408040,5727560,62.77726716,
408140,5727560,62.86901964,
408240,5727560,62.98286612,
408340,5727560,63.14824448,
408440,5727560,63.38470908,
408540,5727560,63.65667064,
408640,5727560,63.92749676,
408740,5727560,64.19544644,
408840,5727560,64.4370068,
408940,5727560,64.71151732,
409040,5727560,65.07843056,
409140,5727560,65.54753056,
409240,5727560,66.182309,
409340,5727560,66.94903188,
409440,5727560,67.7656272,
409540,5727560,68.6040668,
409640,5727560,69.41138852,
409740,5727560,70.04241544,
409840,5727560,70.43546472,
409940,5727560,70.64521304,
410040,5727560,70.57798592,
410140,5727560,70.2593554,
410240,5727560,69.81277732,
410340,5727560,69.35973076,
410440,5727560,68.98084044,
410540,5727560,68.73483,
410640,5727560,68.62809044,
410740,5727560,68.6209638,
410840,5727560,68.70757596,
410940,5727560,68.88796324,
411040,5727560,69.17509312,
411140,5727560,69.55539176,
411240,5727560,69.99157368,
411340,5727560,70.4827096,
411440,5727560,71.0054266,
411540,5727560,71.53871436,
411640,5727560,72.22588408,
411740,5727560,73.00704556,
411840,5727560,73.66172244,
411940,5727560,74.12274716,
412040,5727560,74.2738434,
402040,5727460,66.85243512,
402140,5727460,66.81379144,
402240,5727460,66.85465828,
402340,5727460,67.0046948,
402440,5727460,67.32368116,
402540,5727460,67.74634344,
402640,5727460,68.25717076,
402740,5727460,68.8632616,
402840,5727460,69.4656552,
402940,5727460,70.03476652,
403040,5727460,70.58078708,
403140,5727460,71.02499368,
403240,5727460,71.40058568,
403340,5727460,71.74015168,
403440,5727460,72.10200352,
403540,5727460,72.52070212,
403640,5727460,72.95082028,
403740,5727460,73.39985924,
403840,5727460,73.81542024,
403940,5727460,74.08333916,
404040,5727460,74.22481052,
404140,5727460,74.27804648,
404240,5727460,74.17019312,
404340,5727460,73.80962256,
404440,5727460,73.26920164,
404540,5727460,72.715499,
404640,5727460,72.26332836,
404740,5727460,72.0200314,
404840,5727460,71.82601248,
404940,5727460,71.39200488,
405040,5727460,70.73397128,
405140,5727460,69.9146896,
405240,5727460,68.9901322,
405340,5727460,68.06316472,
405440,5727460,67.19208,
405540,5727460,66.3421552,
405640,5727460,65.49800532,
405740,5727460,64.65755308,
405840,5727460,63.81485788,
405940,5727460,63.00355256,
406040,5727460,62.2565268,
406140,5727460,61.6166224,
406240,5727460,61.10202204,
406340,5727460,60.67956192,
406440,5727460,60.34174312,
406540,5727460,60.04515832,
406640,5727460,59.79291488,
406740,5727460,59.63091452,
406840,5727460,59.64082352,
406940,5727460,59.78116912,
407040,5727460,60.03251744,
407140,5727460,60.39193272,
407240,5727460,60.81138936,
407340,5727460,61.2505754,
407440,5727460,61.6935108,
407540,5727460,62.15129876,
407640,5727460,62.58119856,
407740,5727460,62.90086668,
407840,5727460,63.05388532,
407940,5727460,63.08278432,
408040,5727460,63.0671004,
408140,5727460,63.04963772,
408240,5727460,63.06526044,
408340,5727460,63.14391252,
408440,5727460,63.28742388,
408540,5727460,63.48381708,
408640,5727460,63.707552,
408740,5727460,63.95142992,
408840,5727460,64.20359864,
408940,5727460,64.49133264,
409040,5727460,64.87882692,
409140,5727460,65.39619352,
409240,5727460,66.09599336,
409340,5727460,66.944923,
409440,5727460,67.84332068,
409540,5727460,68.7522006,
409640,5727460,69.57905212,
409740,5727460,70.08161344,
409840,5727460,70.27620144,
409940,5727460,70.3111886,
410040,5727460,70.06185816,
410140,5727460,69.55444084,
410240,5727460,68.95280004,
410340,5727460,68.38010216,
410440,5727460,67.91687596,
410540,5727460,67.62176892,
410640,5727460,67.49275324,
410740,5727460,67.5108536,
410840,5727460,67.64127992,
410940,5727460,67.8513818,
411040,5727460,68.11921904,
411140,5727460,68.43399228,
411240,5727460,68.80245052,
411340,5727460,69.22260276,
411440,5727460,69.6535248,
411540,5727460,70.11336272,
411640,5727460,70.65842384,
411740,5727460,71.28206948,
411840,5727460,71.78765252,
411940,5727460,72.13456508,
412040,5727460,72.2610138,
402040,5727360,66.81308716,
402140,5727360,66.76008696,
402240,5727360,66.78384676,
402340,5727360,66.91380796,
402440,5727360,67.18987304,
402540,5727360,67.56881044,
402640,5727360,68.0389114,
402740,5727360,68.6206466,
402840,5727360,69.22009852,
402940,5727360,69.78901828,
403040,5727360,70.32684628,
403140,5727360,70.78963044,
403240,5727360,71.21146124,
403340,5727360,71.59398128,
403440,5727360,71.97206332,
403540,5727360,72.4118516,
403640,5727360,72.8335248,
403740,5727360,73.26115356,
403840,5727360,73.6865994,
403940,5727360,73.97147,
404040,5727360,74.15174468,
404140,5727360,74.26226544,
404240,5727360,74.14066716,
404340,5727360,73.65141204,
404440,5727360,72.9582968,
404540,5727360,72.27131624,
404640,5727360,71.6158868,
404740,5727360,71.19624412,
404840,5727360,70.93862884,
404940,5727360,70.5372786,
405040,5727360,69.95000216,
405140,5727360,69.21274224,
405240,5727360,68.35007424,
405340,5727360,67.47464564,
405440,5727360,66.6314304,
405540,5727360,65.78604648,
405640,5727360,64.94168292,
405740,5727360,64.09526348,
405840,5727360,63.24677708,
405940,5727360,62.40888452,
406040,5727360,61.62411196,
406140,5727360,60.94064488,
406240,5727360,60.36798004,
406340,5727360,59.91706304,
406440,5727360,59.56896992,
406540,5727360,59.31024168,
406640,5727360,59.14850016,
406740,5727360,59.11176488,
406840,5727360,59.29336536,
406940,5727360,59.63249404,
407040,5727360,60.07968336,
407140,5727360,60.62665852,
407240,5727360,61.20870912,
407340,5727360,61.772083,
407440,5727360,62.33074764,
407540,5727360,62.88916244,
407640,5727360,63.38940856,
407740,5727360,63.73519568,
407840,5727360,63.84075428,
407940,5727360,63.78761088,
408040,5727360,63.66558784,
408140,5727360,63.5118622,
408240,5727360,63.40362296,
408340,5727360,63.38518656,
408440,5727360,63.42847428,
408540,5727360,63.52243192,
408640,5727360,63.68135248,
408740,5727360,63.89028816,
408840,5727360,64.1569236,
408940,5727360,64.504932,
409040,5727360,64.9397412,
409140,5727360,65.52468144,
409240,5727360,66.30792428,
409340,5727360,67.2416314,
409440,5727360,68.21377812,
409540,5727360,69.15660516,
409640,5727360,69.91008208,
409740,5727360,70.19454536,
409840,5727360,70.2192926,
409940,5727360,70.09047404,
410040,5727360,69.63278664,
410140,5727360,68.95994104,
410240,5727360,68.2640286,
410340,5727360,67.60245056,
410440,5727360,67.05041568,
410540,5727360,66.67609164,
410640,5727360,66.49719144,
410740,5727360,66.49046296,
410840,5727360,66.60999752,
410940,5727360,66.80727908,
411040,5727360,67.04353092,
411140,5727360,67.2956448,
411240,5727360,67.5747704,
411340,5727360,67.89157012,
411440,5727360,68.2485938,
411540,5727360,68.64301524,
411640,5727360,69.07921052,
411740,5727360,69.53582428,
411840,5727360,69.89429812,
411940,5727360,70.11622256,
412040,5727360,70.1899248,
402040,5727260,66.88178828,
402140,5727260,66.8944516,
402240,5727260,66.97034484,
402340,5727260,67.09956176,
402440,5727260,67.3004056,
402540,5727260,67.5738976,
402640,5727260,67.93647284,
402740,5727260,68.42867984,
402840,5727260,68.94995728,
402940,5727260,69.49594844,
403040,5727260,70.06532256,
403140,5727260,70.56113932,
403240,5727260,71.0178274,
403340,5727260,71.46683164,
403440,5727260,71.91382412,
403540,5727260,72.3687722,
403640,5727260,72.7851794,
403740,5727260,73.20477228,
403840,5727260,73.627107,
403940,5727260,73.90244528,
404040,5727260,74.08094672,
404140,5727260,74.2109662,
404240,5727260,74.01931308,
404340,5727260,73.38334752,
404440,5727260,72.60218348,
404540,5727260,71.8217934,
404640,5727260,71.06117152,
404740,5727260,70.54089568,
404840,5727260,70.22275544,
404940,5727260,69.8379682,
405040,5727260,69.27911048,
405140,5727260,68.5743842,
405240,5727260,67.76052832,
405340,5727260,66.91779476,
405440,5727260,66.07990968,
405540,5727260,65.22755828,
405640,5727260,64.37701352,
405740,5727260,63.528533,
405840,5727260,62.68056464,
405940,5727260,61.83995004,
406040,5727260,61.01751716,
406140,5727260,60.27419704,
406240,5727260,59.65846324,
406340,5727260,59.1891694,
406440,5727260,58.86444836,
406540,5727260,58.71089676,
406640,5727260,58.70122044,
406740,5727260,58.8256144,
406840,5727260,59.1727758,
406940,5727260,59.730969,
407040,5727260,60.4013986,
407140,5727260,61.1320514,
407240,5727260,61.86452252,
407340,5727260,62.57528052,
407440,5727260,63.24517808,
407540,5727260,63.89003668,
407640,5727260,64.46498704,
407740,5727260,64.85640492,
407840,5727260,64.9100174,
407940,5727260,64.77376428,
408040,5727260,64.54640344,
408140,5727260,64.24846408,
408240,5727260,63.98749528,
408340,5727260,63.88864652,
408440,5727260,63.844586,
408540,5727260,63.82993456,
408640,5727260,63.91011008,
408740,5727260,64.06517464,
408840,5727260,64.33897956,
408940,5727260,64.77983068,
409040,5727260,65.29979736,
409140,5727260,65.95244324,
409240,5727260,66.82880484,
409340,5727260,67.83168548,
409440,5727260,68.82204368,
409540,5727260,69.71697052,
409640,5727260,70.21649412,
409740,5727260,70.29826852,
409840,5727260,70.20517656,
409940,5727260,69.88390872,
410040,5727260,69.22472872,
410140,5727260,68.46402796,
410240,5727260,67.70175108,
410340,5727260,66.98010624,
410440,5727260,66.33631776,
410540,5727260,65.86504276,
410640,5727260,65.59521492,
410740,5727260,65.52785308,
410840,5727260,65.60622404,
410940,5727260,65.76998908,
411040,5727260,65.96114132,
411140,5727260,66.16804232,
411240,5727260,66.39968868,
411340,5727260,66.64780676,
411440,5727260,66.92005424,
411540,5727260,67.21862384,
411640,5727260,67.56265072,
411740,5727260,67.88491068,
411840,5727260,68.10825952,
411940,5727260,68.18665376,
412040,5727260,68.1966964,
402040,5727160,67.56953472,
402140,5727160,67.53923816,
402240,5727160,67.54009604,
402340,5727160,67.56888792,
402440,5727160,67.640816,
402540,5727160,67.75740572,
402640,5727160,67.97601804,
402740,5727160,68.3462414,
402840,5727160,68.747862,
402940,5727160,69.2026374,
403040,5727160,69.77754,
403140,5727160,70.32407964,
403240,5727160,70.83427816,
403340,5727160,71.3478916,
403440,5727160,71.8790232,
403540,5727160,72.3652176,
403640,5727160,72.7957706,
403740,5727160,73.21826348,
403840,5727160,73.62076996,
403940,5727160,73.88435208,
404040,5727160,73.99084164,
404140,5727160,74.00824128,
404240,5727160,73.72266964,
404340,5727160,73.0406458,
404440,5727160,72.21686952,
404540,5727160,71.39507756,
404640,5727160,70.626742,
404740,5727160,70.0248968,
404840,5727160,69.67217648,
404940,5727160,69.28356096,
405040,5727160,68.7286196,
405140,5727160,68.02412932,
405240,5727160,67.21508016,
405340,5727160,66.37416756,
405440,5727160,65.52013024,
405540,5727160,64.6605282,
405640,5727160,63.81010188,
405740,5727160,62.95960328,
405840,5727160,62.1140378,
405940,5727160,61.25182744,
406040,5727160,60.41539012,
406140,5727160,59.64940264,
406240,5727160,59.0056732,
406340,5727160,58.53360356,
406440,5727160,58.28690216,
406540,5727160,58.27357428,
406640,5727160,58.47139844,
406740,5727160,58.83121128,
406840,5727160,59.41078212,
406940,5727160,60.16825312,
407040,5727160,61.0269046,
407140,5727160,61.91154756,
407240,5727160,62.76460636,
407340,5727160,63.58147196,
407440,5727160,64.33165056,
407540,5727160,65.03230496,
407640,5727160,65.66702764,
407740,5727160,66.11509312,
407840,5727160,66.1567218,
407940,5727160,65.99357564,
408040,5727160,65.69437768,
408140,5727160,65.265864,
408240,5727160,64.86133304,
408340,5727160,64.66523956,
408440,5727160,64.51391812,
408540,5727160,64.38365844,
408640,5727160,64.35412988,
408740,5727160,64.44957216,
408840,5727160,64.73060828,
408940,5727160,65.21282252,
409040,5727160,65.82813912,
409140,5727160,66.62479244,
409240,5727160,67.59945412,
409340,5727160,68.62920964,
409440,5727160,69.5639436,
409540,5727160,70.21074064,
409640,5727160,70.40442312,
409740,5727160,70.3617108,
409840,5727160,70.1370432,
409940,5727160,69.58315764,
410040,5727160,68.80914892,
410140,5727160,68.014615,
410240,5727160,67.22547708,
410340,5727160,66.44955208,
410440,5727160,65.73444696,
410540,5727160,65.159327,
410640,5727160,64.78607848,
410740,5727160,64.63503024,
410840,5727160,64.6484674,
410940,5727160,64.7686682,
411040,5727160,64.91071776,
411140,5727160,65.06153632,
411240,5727160,65.21945568,
411340,5727160,65.39950552,
411440,5727160,65.61008392,
411540,5727160,65.82574308,
411640,5727160,66.06188932,
411740,5727160,66.2535828,
411840,5727160,66.36640352,
411940,5727160,66.34855416,
412040,5727160,66.3213274,
402040,5727060,68.66142892,
402140,5727060,68.54315736,
402240,5727060,68.41190368,
402340,5727060,68.293566,
402440,5727060,68.196827,
402540,5727060,68.14532924,
402640,5727060,68.21187768,
402740,5727060,68.41487212,
402840,5727060,68.66437164,
402940,5727060,68.99462036,
403040,5727060,69.51897436,
403140,5727060,70.08643828,
403240,5727060,70.65519564,
403340,5727060,71.23821236,
403440,5727060,71.84584704,
403540,5727060,72.38197836,
403640,5727060,72.85748436,
403740,5727060,73.29891576,
403840,5727060,73.67369052,
403940,5727060,73.89710536,
404040,5727060,73.92053772,
404140,5727060,73.75254004,
404240,5727060,73.35968316,
404340,5727060,72.65548712,
404440,5727060,71.80428412,
404540,5727060,71.01108732,
404640,5727060,70.27438376,
404740,5727060,69.70901988,
404840,5727060,69.30627692,
404940,5727060,68.852825,
405040,5727060,68.2509674,
405140,5727060,67.50264464,
405240,5727060,66.672207,
405340,5727060,65.81782172,
405440,5727060,64.94887092,
405540,5727060,64.0936542,
405640,5727060,63.23893784,
405740,5727060,62.3902104,
405840,5727060,61.53502428,
405940,5727060,60.6718626,
406040,5727060,59.83311168,
406140,5727060,59.06155812,
406240,5727060,58.43381364,
406340,5727060,58.04283068,
406440,5727060,57.91594484,
406540,5727060,58.067627,
406640,5727060,58.49373332,
406740,5727060,59.13254588,
406840,5727060,59.94645184,
406940,5727060,60.86516908,
407040,5727060,61.85164572,
407140,5727060,62.83046008,
407240,5727060,63.76077636,
407340,5727060,64.6411256,
407440,5727060,65.42924856,
407540,5727060,66.15443756,
407640,5727060,66.839599,
407740,5727060,67.33278252,
407840,5727060,67.39641904,
407940,5727060,67.25645688,
408040,5727060,66.94516944,
408140,5727060,66.4533456,
408240,5727060,65.96922216,
408340,5727060,65.69052156,
408440,5727060,65.43554128,
408540,5727060,65.1900478,
408640,5727060,65.04914832,
408740,5727060,65.06906712,
408840,5727060,65.32624352,
408940,5727060,65.81938172,
409040,5727060,66.50668852,
409140,5727060,67.41193176,
409240,5727060,68.45819576,
409340,5727060,69.43938476,
409440,5727060,70.22585044,
409540,5727060,70.64499108,
409640,5727060,70.62615124,
409740,5727060,70.3851544,
409840,5727060,69.94751072,
409940,5727060,69.22214724,
410040,5727060,68.42103852,
410140,5727060,67.61220056,
410240,5727060,66.80564688,
410340,5727060,66.00675116,
410440,5727060,65.2176548,
410540,5727060,64.54112712,
410640,5727060,64.06143428,
410740,5727060,63.79546308,
410840,5727060,63.68450492,
410940,5727060,63.72083708,
411040,5727060,63.80600876,
411140,5727060,63.8969078,
411240,5727060,63.99645224,
411340,5727060,64.12749376,
411440,5727060,64.27190512,
411540,5727060,64.41599784,
411640,5727060,64.562134,
411740,5727060,64.67582492,
411840,5727060,64.70895772,
411940,5727060,64.62123928,
412040,5727060,64.578511,
402040,5726960,69.79087272,
402140,5726960,69.58650976,
402240,5726960,69.34553748,
402340,5726960,69.10113012,
402440,5726960,68.87247528,
402540,5726960,68.6844626,
402640,5726960,68.59603568,
402740,5726960,68.61752888,
402840,5726960,68.7137604,
402940,5726960,68.94367644,
403040,5726960,69.4020768,
403140,5726960,69.9617322,
403240,5726960,70.56615876,
403340,5726960,71.19853516,
403440,5726960,71.8440472,
403540,5726960,72.42438416,
403640,5726960,72.95376808,
403740,5726960,73.43377512,
403840,5726960,73.78785892,
403940,5726960,73.93273284,
404040,5726960,73.8487448,
404140,5726960,73.54008172,
404240,5726960,73.016517,
404340,5726960,72.22713812,
404440,5726960,71.41187656,
404540,5726960,70.665599,
404640,5726960,70.01149904,
404740,5726960,69.47024072,
404840,5726960,68.99846672,
404940,5726960,68.46600036,
405040,5726960,67.79152704,
405140,5726960,66.97932248,
405240,5726960,66.11866344,
405340,5726960,65.24725436,
405440,5726960,64.37723336,
405540,5726960,63.52122296,
405640,5726960,62.66756368,
405740,5726960,61.81580312,
405840,5726960,60.95584132,
405940,5726960,60.09883708,
406040,5726960,59.28030732,
406140,5726960,58.52185028,
406240,5726960,57.98860396,
406340,5726960,57.76981132,
406440,5726960,57.80561712,
406540,5726960,58.15558812,
406640,5726960,58.82188932,
406740,5726960,59.6951666,
406840,5726960,60.66610888,
406940,5726960,61.68832524,
407040,5726960,62.76629452,
407140,5726960,63.80572912,
407240,5726960,64.78603396,
407340,5726960,65.68061616,
407440,5726960,66.48843324,
407540,5726960,67.2326316,
407640,5726960,67.95849856,
407740,5726960,68.51017636,
407840,5726960,68.59028316,
407940,5726960,68.46850468,
408040,5726960,68.16894532,
408140,5726960,67.67693564,
408240,5726960,67.16608644,
408340,5726960,66.86770872,
408440,5726960,66.56680212,
408540,5726960,66.24784056,
408640,5726960,65.99697236,
408740,5726960,65.92507836,
408840,5726960,66.13384252,
408940,5726960,66.60212284,
409040,5726960,67.31453576,
409140,5726960,68.283848,
409240,5726960,69.30808992,
409340,5726960,70.15924188,
409440,5726960,70.7612872,
409540,5726960,71.01235628,
409640,5726960,70.810621,
409740,5726960,70.30884712,
409840,5726960,69.63500388,
409940,5726960,68.83337804,
410040,5726960,68.03127672,
410140,5726960,67.21366024,
410240,5726960,66.38785088,
410340,5726960,65.54955532,
410440,5726960,64.71700376,
410540,5726960,63.9496228,
410640,5726960,63.35506944,
410740,5726960,62.96540924,
410840,5726960,62.74266516,
410940,5726960,62.6736102,
411040,5726960,62.71070284,
411140,5726960,62.77411604,
411240,5726960,62.84416456,
411340,5726960,62.94763612,
411440,5726960,63.06738204,
411540,5726960,63.18129612,
